Row #,Species,Count,Location,S/P,Date,LocID,SubID
521,Snowy Egret,,Don Edwards NWR (ALA Co.),US-CA,21 Sep 2008,L500360,S9839285
522,Little Blue Heron,,South Seas Island Resort,US-FL,27 Dec 2011,L4433976,S9855116
523,Tricolored Heron,,South Seas Island Resort,US-FL,27 Dec 2011,L4433976,S9855116
524,Reddish Egret,1,Goleta Beach County Park (including east end of Goleta Slough),US-CA,04 Aug 2012,L375164,S11281180
525,Black Heron,25,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
526,Cattle Egret,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
527,Squacco Heron,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S11312603
528,Indian Pond-Heron,20,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
529,Chinese Pond-Heron,3,Kandawgyi Lake,MM-06,11 Jan 2017,L8048877,S33607049
530,Javan Pond-Heron,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
531,Green Heron,1,Devereux Slough,US-CA,23 Jul 2011,L615794,S9846717
532,Striated Heron,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
533,Black-crowned Night-Heron,1,Berkeley Aquatic Park,US-CA,05 Jan 2009,L597003,S9839868
534,Yellow-crowned Night-Heron,,South Seas Island Resort,US-FL,27 Dec 2011,L4433976,S9855116
535,Boat-billed Heron,4,Summit Ponds,PA-8,13 Apr 2018,L589165,S44541076
536,White Ibis,,South Seas Island Resort (private),US-FL,25 Dec 2011,L1419373,S9854918
537,Scarlet Ibis,122,Baia Paranaguá,BR-PR,24 Feb 2013,L2027145,S13218963
538,Glossy Ibis,1,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
539,White-faced Ibis,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
540,Bare-faced Ibis,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
541,Buff-necked Ibis,2,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
542,Black-headed Ibis,4,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
543,Australian Ibis,1,Yering Station,AU-VIC,18 Sep 2011,L1651602,S11312572
544,Straw-necked Ibis,15,Cummins Reserve and Wetlands,AU-VIC,19 Sep 2011,L1418196,S9847167
545,Red-naped Ibis,2,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
546,Eurasian Spoonbill,2,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
547,Royal Spoonbill,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
548,Yellow-billed Spoonbill,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
549,Roseate Spoonbill,,South Seas Island Resort,US-FL,27 Dec 2011,L4433976,S9855116
550,California Condor,1,Sisquoc Condor Sanctuary,US-CA,22 Mar 1987,L2924832,S18811469
551,King Vulture,3,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
552,Black Vulture,,C&O Canal--Great Falls,US-MD,15 Nov 2010,L214293,S9841019
553,Turkey Vulture,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
554,Osprey,1,McLaughlin Eastshore SP--North Basin,US-CA,01 Feb 2011,L461333,S9845830
555,Pearl Kite,1,Reserva San Francisco,PA-8,09 Apr 2018,L1092612,S44451374
556,Black-winged Kite,1,Chambal Safari Lodge,IN-UP,03 Dec 2015,L3399025,S26108850
557,Black-shouldered Kite,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
558,White-tailed Kite,,Heron's Head Park,US-CA,09 Nov 2010,L502380,S9840990
559,Bearded Vulture,1,Val Fex,CH-GR,10 Aug 2014,L1416979,S19411331
560,Egyptian Vulture,3,Chambal Safari Lodge,IN-UP,04 Dec 2015,L3399025,S26132505
561,Hook-billed Kite,2,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
562,European Honey-buzzard,1,Val Fedoz,CH-GR,09 Aug 2018,L1416989,S47745834
563,Oriental Honey-buzzard,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
564,Swallow-tailed Kite,6,Caw Caw Interpretive Center,US-SC,18 Jul 2015,L462851,S24305128
565,Hooded Vulture,4,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
566,Indian Spotted Eagle,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
567,Steppe Eagle,2,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
568,Imperial Eagle,1,Ganghwa Island (S),KR-28,23 Jan 2017,L5294048,S33894586
569,Golden Eagle,1,Sibley Volcanic Regional Preserve,US-CA,06 May 2013,L311906,S14014473
570,Wedge-tailed Eagle,1,Toolangi State Forest,AU-VIC,19 Sep 2011,L2041763,S9847141
571,Snail Kite,1,Panama Rainforest Discovery Center,PA-3,12 Apr 2018,L454707,S44511746
572,Double-toothed Kite,2,Pipeline Road  (Camino del Oleoducto) General area,PA-3,13 Apr 2018,L454711,S44540500
573,Mississippi Kite,1,Cape Island--The Beanery/Rea Farm,US-NJ,31 May 2014,L129879,S18640993
574,Plumbeous Kite,1,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
575,Eurasian Marsh-Harrier,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
576,Eastern Marsh-Harrier,,稲敷市--霞ヶ浦--浮島沼・妙岐ノ鼻鳥類観察小屋 (Inashiki--Kasumigaura--Ukishima Marsh / Myoginohana Bird Blind),JP-08,20 Nov 2010,L1484827,S9841107
577,Swamp Harrier,,Pureorea central block (general)--aka Pikiariki Ecological Area,NZ-MWT,29 Sep 2011,L8209525,S9850010
578,Hen Harrier,2,稲敷市--霞ヶ浦--浮島沼・妙岐ノ鼻鳥類観察小屋 (Inashiki--Kasumigaura--Ukishima Marsh / Myoginohana Bird Blind),JP-08,20 Nov 2010,L1484827,S9841107
579,Northern Harrier,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
580,Pied Harrier,1,Konakwidaw,MM-15,21 Jan 2017,L5293972,S33893588
581,Shikra,1,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
582,Eurasian Sparrowhawk,1,Xuanzhong Temple,CN-14,21 Apr 2013,L2135801,S13878717
583,Sharp-shinned Hawk,1,Sea Breeze Market Cove,US-CA,10 Feb 2011,L1266027,S9845853
584,Cooper's Hawk,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
585,Northern Goshawk,1,Feather River Meadows (private),US-CA,18 Dec 2013,L1417073,S16017976
586,Black Kite,30,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
587,Brahminy Kite,6,"Myaing Hay Wun Park, Yangon",MM-06,12 Jan 2017,L5293782,S33892727
588,Bald Eagle,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
589,White-tailed Eagle,1,Stykkishólmur,IS-3,09 Aug 2015,L1232818,S24557165
590,White-bellied Sea-Eagle,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
591,African Fish-Eagle,2,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
592,Common Black Hawk,2,Lynmar Winery,US-CA,09 Jul 2014,L668890,S19055952
593,Rufous Crab Hawk,1,Baia Paranaguá,BR-PR,24 Feb 2013,L2027145,S13218963
594,Roadside Hawk,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
595,Harris's Hawk,3,Green Valley--GV Foothills,US-AZ,19 Jul 2014,L1079625,S19156635
596,White-tailed Hawk,1,Laguna Atascosa NWR--Lakeside Drive,US-TX,06 Mar 2017,L2266657,S35066538
597,White Hawk,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
598,Gray Hawk,4,Patagonia-Sonoita Creek Preserve,US-AZ,22 Jul 2012,L129052,S11253840
599,Red-shouldered Hawk,,Delevan NWR,US-CA,02 Jan 2009,L384183,S9839820
600,Broad-winged Hawk,,South Seas Island Resort,US-FL,27 Dec 2011,L4433976,S9855116
601,Hawaiian Hawk,1,HI: HFNWR - Rain Shelter,US-HI,09 Apr 2019,L6823493,S54773050
602,Short-tailed Hawk,1,Carretera El Llano-Cartí--Sabanas de El Llano,PA-8,10 Apr 2018,L3624285,S44452533
603,Swainson's Hawk,1,Green Valley--GV Foothills,US-AZ,20 Jul 2014,L1079625,S19206560
604,Zone-tailed Hawk,1,"Green Valley, foothills-various locations",US-AZ,21 Jul 2012,L1643284,S11247310
605,Red-tailed Hawk,,San Bruno Mountain Park,US-CA,15 Nov 2008,L247968,S9839448
606,Rough-legged Hawk,1,Feather River Meadows (private),US-CA,18 Dec 2013,L1417073,S16017976
607,Ferruginous Hawk,3,Carrizo Plain NM (use specific hotspots when available),US-CA,23 Dec 2013,L602497,S16086013
608,Common Buzzard,1,Bergun,CH-GR,11 Aug 2012,L1764409,S11682110
609,Himalayan Buzzard,1,Konakwidaw,MM-15,21 Jan 2017,L5293972,S33893588
610,Eastern Buzzard,2,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
611,Long-legged Buzzard,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
612,Red-necked Buzzard,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
613,Barn Owl,3,Palace of Fine Arts,US-CA,11 Aug 2011,L553325,S9854725
614,Whiskered Screech-Owl,4,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,US-AZ,21 Jul 2012,L296633,S11247321
615,Western Screech-Owl,1,Stevens Park,US-CA,06 Jul 2014,L1828955,S19006743
616,Eastern Screech-Owl,1,Estero Llano Grande SP WBC (LTC 054),US-TX,04 Mar 2017,L259855,S34966789
617,Great Horned Owl,,Lake Los Carneros Park,US-CA,26 Nov 2010,L336013,S9841190
618,Verreaux's Eagle-Owl,1,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
619,Snowy Owl,1,Broadkill Beach,US-DE,08 Feb 2014,L483861,S16851158
620,Northern Hawk Owl,1,Sax-Zim Bog--Toivola area,US-MN,21 Feb 2020,L361906,S64816920
621,Northern Pygmy-Owl,2,Feather River Meadows (private),US-CA,18 Dec 2013,L1417073,S16017976
622,Elf Owl,3,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,US-AZ,21 Jul 2012,L296633,S11247321
623,Spotted Owlet,1,Chambal Safari Lodge,IN-UP,06 Dec 2015,L3399025,S26189939
624,Burrowing Owl,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
625,Mottled Wood-Owl,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
626,Spotted Owl,2,Miller Canyon--Beatty's Guest Ranch,US-AZ,22 Jul 2012,L264842,S11247336
627,Barred Owl,1,Bull Run Regional Park,US-VA,18 Feb 2017,L718351,S34480884
628,Great Gray Owl,1,"Sax-Zim Bog--Admiral Rd., 2.0 mi S of CR 27",US-MN,21 Feb 2020,L490626,S64883210
629,Long-eared Owl,7,Mercey Hot Springs,US-CA,03 Jan 2014,L384241,S16213383
630,Short-eared Owl,1,Peninsula Open Space Trust--Wavecrest,US-CA,20 Jan 2013,L466488,S12692142
631,Boreal Owl,1,Sax-Zim Bog--Admiral Rd. feeding station,US-MN,21 Feb 2020,L1393127,S64815808
632,Northern Saw-whet Owl,2,Yosemite NP--Ahwahnee Meadow,US-CA,18 Jan 2014,L1160050,S16457736
633,Brown Boobook,1,Chambal Safari Lodge,IN-UP,03 Dec 2015,L3399025,S26108850
634,Slaty-tailed Trogon,1,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
635,Black-tailed Trogon,2,Panama Rainforest Discovery Center,PA-3,12 Apr 2018,L454707,S44511746
636,White-tailed Trogon,2,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
637,Green-backed Trogon,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
638,Gartered Trogon,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
639,Black-throated Trogon,4,Los Altos de Cerro Azul,PA-8,11 Apr 2018,L1452749,S44480236
640,Elegant Trogon,2,Madera Canyon--Carrie Nation Trail,US-AZ,20 Jul 2014,L2413068,S19183488
641,Eurasian Hoopoe,1,Beijing - State Forestry Administration,CN-11,15 Apr 2013,L2100175,S13753039
642,Green Woodhoopoe,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
643,African Pied Hornbill,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
644,African Gray Hornbill,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
645,Von der Decken's Hornbill,1,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
646,White-crested Hornbill,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
647,Brown-cheeked Hornbill,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
648,Indian Gray Hornbill,2,Chambal Safari Lodge,IN-UP,03 Dec 2015,L3399025,S26108850
649,Malabar Gray Hornbill,3,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
650,Whooping Motmot,1,Toma de agua de Tortí,PA-8,10 Apr 2018,L1126038,S44451812
651,Rufous Motmot,2,Los Altos de Cerro Azul,PA-8,11 Apr 2018,L1452749,S44480236
652,Broad-billed Motmot,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
653,Common Kingfisher,,千葉市--泉自然公園 (Chiba--Izumi Nature Park),JP-12,20 Nov 2010,L4150652,S9841051
654,Small Blue Kingfisher,6,"Mangrove Information Center, Taman Hutan Rakyat Ngurah Rai",ID-NU,26 Jul 2010,L6426678,S9840123
655,Malachite Kingfisher,1,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
656,Laughing Kookaburra,6,Healesville,AU-VIC,18 Sep 2011,L1418180,S9847093
657,White-throated Kingfisher,1,Okhla Bird Sanctuary,IN-UP,22 Feb 2011,L2362886,S10224788
658,Javan Kingfisher,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
659,Woodland Kingfisher,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S11312603
660,Society Kingfisher,1,Moorea - Opunohu Valley,PF-WI,07 Nov 2013,L2413948,S15606737
661,Sacred Kingfisher,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
662,Collared Kingfisher,2,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
663,Ringed Kingfisher,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
664,Belted Kingfisher,,Presidio--Crissy Field,US-CA,29 Nov 2008,L247929,S9839682
665,Pied Kingfisher,6,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
666,Amazon Kingfisher,1,Baia Paranaguá,BR-PR,24 Feb 2013,L2027145,S13218963
667,American Pygmy Kingfisher,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,13 Apr 2018,L454711,S44540500
668,Green Kingfisher,1,Santa Ana NWR (LTC 059),US-TX,05 Mar 2017,L129085,S35066546
669,White-fronted Bee-eater,20,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
670,Little Bee-eater,2,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
671,Swallow-tailed Bee-eater,1,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
672,White-throated Bee-eater,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
673,Green Bee-eater,4,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
674,Blue-tailed Bee-eater,2,"Myaing Hay Wun Park, Yangon",MM-06,12 Jan 2017,L5293782,S33892727
675,Indian Roller,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
676,Indochinese Roller,1,Hpr Ga Lay,MM-02,22 Jan 2017,L5248656,S33893637
677,Blue-throated Roller,1,Ebekawopa (Abrafo)--'farm scrub' habitat,GH-CP,05 Nov 2011,L2478617,S11312599
678,Dollarbird,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
679,Black-breasted Puffbird,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
680,Pied Puffbird,2,Toma de agua de Tortí,PA-8,10 Apr 2018,L1126038,S44451812
681,Barred Puffbird,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
682,White-whiskered Puffbird,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
683,White-fronted Nunbird,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
684,Great Jacamar,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
685,Naked-faced Barbet,1,Kakum - Asanti area,GH-CP,06 Nov 2011,L1651621,S11312611
686,Speckled Tinkerbird,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
687,Yellow-fronted Tinkerbird,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
688,Hairy-breasted Barbet,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
689,Vieillot's Barbet,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
690,Double-toothed Barbet,2,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
691,Coppersmith Barbet,1,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
692,Brown-headed Barbet,2,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
693,White-cheeked Barbet,1,Kochi waterfront,IN-KL,26 Feb 2011,L1460830,S10224792
694,Spot-crowned Barbet,3,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
695,Collared Aracari,3,Panama Rainforest Discovery Center,PA-3,12 Apr 2018,L454707,S44511746
696,Yellow-throated Toucan,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
697,Keel-billed Toucan,1,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
698,Williamson's Sapsucker,1,"Flamingo Resort, Santa Rosa",US-CA,31 Jan 2015,L3330847,S21625330
699,Yellow-bellied Sapsucker,1,Don Castro Regional Recreation Area,US-CA,29 Jan 2013,L803681,S12764005
700,Red-naped Sapsucker,1,San Pedro Valley County Park,US-CA,26 Jan 2014,L368159,S16529924
701,Red-breasted Sapsucker,,Pala Lane,US-CA,25 Feb 2012,L1435147,S10031633
702,Lewis's Woodpecker,2,Armour Ranch Rd.,US-CA,19 Feb 2012,L419284,S9986857
703,Red-headed Woodpecker,,Jamestown Island,US-VA,20 Apr 2011,L718540,S9846548
704,Acorn Woodpecker,,Sunol Regional Wilderness--Visitor Center area,US-CA,01 Jan 2009,L1342147,S9839788
705,Black-cheeked Woodpecker,2,Cerro Azul--The Hummingbird House,PA-8,11 Apr 2018,L2030190,S44479776
706,Red-crowned Woodpecker,1,Río Tortí,PA-8,09 Apr 2018,L5641280,S44451671
707,Gila Woodpecker,1,Continental Wash,US-AZ,21 Jul 2012,L290800,S11247279
708,Golden-fronted Woodpecker,1,TX - Harris Hawk spot,US-TX,04 Mar 2017,L5540137,S34966819
709,Red-bellied Woodpecker,,"Glenbrook Road, Bethesda",US-MD,22 Dec 2008,L1416843,S9839541
710,American Three-toed Woodpecker,2,Monarch Pass (Chaffee Co.),US-CO,09 Jul 2015,L2913126,S24221445
711,Black-backed Woodpecker,1,Feather River Meadows (private),US-CA,28 Jul 2012,L1417073,S11247165
712,Gray-capped Woodpecker,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
713,Pygmy Woodpecker,1,千葉市--泉自然公園 (Chiba--Izumi Nature Park),JP-12,20 Nov 2010,L4150652,S9841051
714,Fire-bellied Woodpecker,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
715,Freckle-breasted Woodpecker,1,Jakarta--Sheraton Bandara Airport Hotel,ID-JW,29 Jul 2010,L1122084,S9840182
716,Great Spotted Woodpecker,1,Val Fex,CH-GR,13 Aug 2012,L1416979,S11682168
717,Downy Woodpecker,,"Glenbrook Road, Bethesda",US-MD,22 Dec 2008,L1416843,S9839541
718,Nuttall's Woodpecker,1,Solage Resort (private),US-CA,17 Jan 2011,L1417960,S9845719
719,Ladder-backed Woodpecker,1,Galileo Hill--Silver Saddle Ranch and Club,US-CA,01 Jul 2012,L109437,S11088172
720,Hairy Woodpecker,,Theodore Roosevelt Island,US-DC,25 Nov 2011,L718768,S9854808
721,White-headed Woodpecker,1,Los Padres NF--Mt. Pinos (VEN),US-CA,08 Aug 2011,L152133,S9846961
722,Arizona Woodpecker,1,Madera Canyon--Santa Rita Lodge,US-AZ,21 Jul 2012,L268114,S11247268
723,Red-rumped Woodpecker,1,Puente del Río Mono,PA-8,10 Apr 2018,L1438791,S44452471
724,White-spotted Woodpecker,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
725,Greater Flameback,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
726,Crimson-crested Woodpecker,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
727,Black-rumped Flameback,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
728,Streak-throated Woodpecker,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
729,Gray-headed Woodpecker,1,Temple of Heaven (天坛公园),CN-11,19 Apr 2013,L2398320,S13842420
730,Lineated Woodpecker,1,Summit Ponds,PA-8,13 Apr 2018,L589165,S44541076
731,Pileated Woodpecker,1,South Seas Island Resort (private),US-FL,30 Dec 2011,L1419373,S9855064
732,Cinnamon Woodpecker,2,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
733,Blond-crested Woodpecker,2,PN do Superagui--Trilha da Praia Deserta,BR-PR,24 Feb 2013,L3878894,S13219135
734,Stripe-cheeked Woodpecker,1,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
735,Yellow-throated Woodpecker,1,Baia Paranaguá,BR-PR,24 Feb 2013,L2027145,S13218963
736,Northern Flicker,,Glen Canyon Park,US-CA,18 Oct 2008,L590796,S9839378
737,Gilded Flicker,1,"Green Valley, foothills-various locations",US-AZ,21 Jul 2012,L1643284,S11247310
738,Campo Flicker,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
739,Collared Forest-Falcon,1,Parque Natural Metropolitano,PA-8,15 Apr 2018,L454708,S44594062
740,Crested Caracara,1,Johnston House,US-CA,12 Feb 2015,L468331,S21789963
741,Southern Caracara,1,Guaratuba--balsa/ferry,BR-PR,05 Dec 2010,L1651595,S11312565
742,Yellow-headed Caracara,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
743,Eurasian Kestrel,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
744,Australian Kestrel,1,Point Addis,AU-VIC,24 Sep 2011,L921929,S11312577
745,American Kestrel,,Bernal Hill,US-CA,23 Nov 2008,L668844,S9839656
746,Red-necked Falcon,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,07 Dec 2015,L4048185,S26190128
747,Merlin,,稲敷市--霞ヶ浦--浮島沼・妙岐ノ鼻鳥類観察小屋 (Inashiki--Kasumigaura--Ukishima Marsh / Myoginohana Bird Blind),JP-08,20 Nov 2010,L1484827,S9841107
748,Australian Hobby,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
749,Brown Falcon,2,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
750,Aplomado Falcon,1,Cameron Co.--TX100--Aplomado Viewing Area,US-TX,06 Mar 2017,L3322724,S35066537
751,Bat Falcon,1,Bayano Lake bridge,PA-8,09 Apr 2018,L473666,S44451298
752,Gyrfalcon,1,"West of Laugar, Iceland",IS-6,10 Aug 2015,L3841509,S24571042
753,Peregrine Falcon,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
754,Prairie Falcon,2,Carrizo Plain NM (use specific hotspots when available),US-CA,23 Dec 2013,L602497,S16086013
